image_path,label,code,date,future_return
data\images\train\hk.00020\2022-11-07.png,0,hk.00020,2022-11-07,-0.0277777777777778
data\images\train\hk.00020\2022-11-08.png,1,hk.00020,2022-11-08,0.022857142857142878
data\images\train\hk.00020\2022-11-09.png,1,hk.00020,2022-11-09,0.19526627218934917
data\images\train\hk.00020\2022-11-10.png,1,hk.00020,2022-11-10,0.35668789808917184
data\images\train\hk.00020\2022-11-11.png,1,hk.00020,2022-11-11,0.1823529411764705
data\images\train\hk.00020\2022-11-14.png,1,hk.00020,2022-11-14,0.10857142857142854
data\images\train\hk.00020\2022-11-15.png,1,hk.00020,2022-11-15,0.044692737430167634
data\images\train\hk.00020\2022-11-16.png,0,hk.00020,2022-11-16,-0.08910891089108908
data\images\train\hk.00020\2022-11-17.png,0,hk.00020,2022-11-17,-0.1314553990610328
data\images\train\hk.00020\2022-11-18.png,0,hk.00020,2022-11-18,-0.11940298507462677
data\images\train\hk.00020\2022-11-21.png,0,hk.00020,2022-11-21,-0.10824742268041236
data\images\train\hk.00020\2022-11-22.png,0,hk.00020,2022-11-22,-0.021390374331550818
data\images\train\hk.00020\2022-11-23.png,1,hk.00020,2022-11-23,0.03804347826086948
data\images\train\hk.00020\2022-11-24.png,1,hk.00020,2022-11-24,0.04864864864864857
data\images\train\hk.00020\2022-11-25.png,1,hk.00020,2022-11-25,0.1355932203389829
data\images\train\hk.00020\2022-11-28.png,1,hk.00020,2022-11-28,0.23121387283236988
data\images\train\hk.00020\2022-11-29.png,1,hk.00020,2022-11-29,0.1256830601092896
data\images\train\hk.00020\2022-11-30.png,1,hk.00020,2022-11-30,0.15183246073298443
data\images\train\hk.00020\2022-12-01.png,1,hk.00020,2022-12-01,0.22164948453608257
data\images\train\hk.00020\2022-12-02.png,1,hk.00020,2022-12-02,0.19402985074626874
data\images\train\hk.00020\2022-12-05.png,1,hk.00020,2022-12-05,0.07042253521126757
data\images\train\hk.00020\2022-12-06.png,1,hk.00020,2022-12-06,0.11650485436893192
data\images\train\hk.00020\2022-12-07.png,1,hk.00020,2022-12-07,0.031818181818181746
data\images\train\hk.00020\2022-12-08.png,0,hk.00020,2022-12-08,-0.0970464135021097
data\images\train\hk.00020\2022-12-09.png,0,hk.00020,2022-12-09,-0.11666666666666659
data\images\train\hk.00020\2022-12-12.png,0,hk.00020,2022-12-12,-0.0657894736842105
data\images\train\hk.00020\2022-12-13.png,0,hk.00020,2022-12-13,-0.09130434782608694
data\images\train\hk.00020\2022-12-14.png,0,hk.00020,2022-12-14,-0.04845814977973563
data\images\train\hk.00020\2022-12-15.png,1,hk.00020,2022-12-15,0.032710280373831696
data\images\train\hk.00020\2022-12-16.png,0,hk.00020,2022-12-16,0.018867924528301903
data\images\train\hk.00020\2022-12-19.png,1,hk.00020,2022-12-19,0.07511737089201885
data\images\train\hk.00020\2022-12-20.png,1,hk.00020,2022-12-20,0.04306220095693795
data\images\train\hk.00020\2022-12-21.png,1,hk.00020,2022-12-21,0.0277777777777778
data\images\train\hk.00020\2022-12-22.png,0,hk.00020,2022-12-22,-0.009049773755656116
data\images\train\hk.00020\2022-12-23.png,1,hk.00020,2022-12-23,0.06481481481481466
data\images\train\hk.00020\2022-12-28.png,0,hk.00020,2022-12-28,-0.013100436681222816
data\images\train\hk.00020\2022-12-29.png,0,hk.00020,2022-12-29,-0.01376146788990837
data\images\train\hk.00020\2022-12-30.png,0,hk.00020,2022-12-30,-0.013513513513513624
data\images\train\hk.00020\2023-01-03.png,0,hk.00020,2023-01-03,0.009132420091324209
data\images\train\hk.00020\2023-01-04.png,0,hk.00020,2023-01-04,-0.034782608695652015
data\images\train\hk.00020\2023-01-05.png,0,hk.00020,2023-01-05,-0.044247787610619316
data\images\train\hk.00020\2023-01-06.png,1,hk.00020,2023-01-06,0.03255813953488385
data\images\train\hk.00020\2023-01-09.png,0,hk.00020,2023-01-09,-0.004566210045662003
data\images\train\hk.00020\2023-01-10.png,0,hk.00020,2023-01-10,-0.036199095022624465
data\images\train\hk.00020\2023-01-11.png,0,hk.00020,2023-01-11,-0.040540540540540675
data\images\train\hk.00020\2023-01-12.png,0,hk.00020,2023-01-12,-0.02314814814814827
data\images\train\hk.00020\2023-01-13.png,0,hk.00020,2023-01-13,-0.02252252252252264
data\images\train\hk.00020\2023-01-16.png,1,hk.00020,2023-01-16,0.03669724770642185
data\images\train\hk.00020\2023-01-17.png,1,hk.00020,2023-01-17,0.2723004694835681
data\images\train\hk.00020\2023-01-18.png,1,hk.00020,2023-01-18,0.2910798122065728
data\images\train\hk.00020\2023-01-19.png,1,hk.00020,2023-01-19,0.3459715639810427
data\images\train\hk.00020\2023-01-20.png,1,hk.00020,2023-01-20,0.3548387096774194
data\images\train\hk.00020\2023-01-26.png,1,hk.00020,2023-01-26,0.2079646017699116
data\images\train\hk.00020\2023-01-27.png,1,hk.00020,2023-01-27,0.040590405904059
data\images\train\hk.00020\2023-01-30.png,1,hk.00020,2023-01-30,0.09090909090909091
data\images\train\hk.00020\2023-01-31.png,0,hk.00020,2023-01-31,0.014084507042253534
data\images\train\hk.00020\2023-02-01.png,0,hk.00020,2023-02-01,-0.08503401360544217
data\images\train\hk.00020\2023-02-02.png,0,hk.00020,2023-02-02,0.01831501831501825
data\images\train\hk.00020\2023-02-03.png,0,hk.00020,2023-02-03,-0.046099290780141806
data\images\train\hk.00020\2023-02-06.png,0,hk.00020,2023-02-06,-0.11000000000000003
data\images\train\hk.00020\2023-02-07.png,0,hk.00020,2023-02-07,-0.048611111111111
data\images\train\hk.00020\2023-02-08.png,0,hk.00020,2023-02-08,0.014869888475836444
data\images\train\hk.00020\2023-02-09.png,0,hk.00020,2023-02-09,-0.04676258992805752
data\images\train\hk.00020\2023-02-10.png,0,hk.00020,2023-02-10,-0.07063197026022303
data\images\train\hk.00020\2023-02-13.png,0,hk.00020,2023-02-13,-0.07116104868913856
data\images\train\hk.00020\2023-02-14.png,0,hk.00020,2023-02-14,-0.09124087591240876
data\images\train\hk.00020\2023-02-15.png,0,hk.00020,2023-02-15,-0.11355311355311358
data\images\train\hk.00020\2023-02-16.png,0,hk.00020,2023-02-16,-0.09433962264150944
data\images\train\hk.00020\2023-02-17.png,0,hk.00020,2023-02-17,0.003999999999999915
data\images\train\hk.00020\2023-02-20.png,1,hk.00020,2023-02-20,0.024193548387096794
data\images\train\hk.00020\2023-02-21.png,0,hk.00020,2023-02-21,0.012048192771084258
data\images\train\hk.00020\2023-02-22.png,1,hk.00020,2023-02-22,0.11983471074380167
data\images\train\hk.00020\2023-02-23.png,1,hk.00020,2023-02-23,0.1291666666666667
data\images\train\hk.00020\2023-02-24.png,1,hk.00020,2023-02-24,0.07171314741035864
data\images\train\hk.00020\2023-02-27.png,1,hk.00020,2023-02-27,0.04724409448818902
data\images\train\hk.00020\2023-02-28.png,0,hk.00020,2023-02-28,0.003968253968253884
data\images\train\hk.00020\2023-03-01.png,0,hk.00020,2023-03-01,-0.07749077490774907
data\images\train\hk.00020\2023-03-02.png,0,hk.00020,2023-03-02,-0.07380073800738014
data\images\train\hk.00020\2023-03-03.png,0,hk.00020,2023-03-03,-0.066914498141264
data\images\train\hk.00020\2023-03-06.png,0,hk.00020,2023-03-06,-0.05263157894736847
data\images\train\hk.00020\2023-03-07.png,0,hk.00020,2023-03-07,-0.019762845849802303
data\images\train\hk.00020\2023-03-08.png,0,hk.00020,2023-03-08,0.019999999999999928
data\images\train\hk.00020\2023-03-09.png,0,hk.00020,2023-03-09,-0.01593625498007952
data\images\train\hk.00020\2023-03-10.png,1,hk.00020,2023-03-10,0.08764940239043834
data\images\train\hk.00020\2023-03-13.png,1,hk.00020,2023-03-13,0.0555555555555556
data\images\train\hk.00020\2023-03-14.png,1,hk.00020,2023-03-14,0.08064516129032265
data\images\train\hk.00020\2023-03-15.png,1,hk.00020,2023-03-15,0.05098039215686288
data\images\train\hk.00020\2023-03-16.png,1,hk.00020,2023-03-16,0.16599190283400797
data\images\train\hk.00020\2023-03-17.png,1,hk.00020,2023-03-17,0.062271062271062244
data\images\train\hk.00020\2023-03-20.png,1,hk.00020,2023-03-20,0.056390977443608985
data\images\train\hk.00020\2023-03-21.png,0,hk.00020,2023-03-21,0.0
data\images\train\hk.00020\2023-03-22.png,0,hk.00020,2023-03-22,-0.022388059701492557
data\images\train\hk.00020\2023-03-23.png,0,hk.00020,2023-03-23,-0.08333333333333326
data\images\train\hk.00020\2023-03-24.png,0,hk.00020,2023-03-24,-0.0827586206896551
data\images\train\hk.00020\2023-03-27.png,1,hk.00020,2023-03-27,0.02846975088967974
data\images\train\hk.00020\2023-03-28.png,1,hk.00020,2023-03-28,0.21641791044776104
data\images\train\hk.00020\2023-03-29.png,1,hk.00020,2023-03-29,0.2709923664122137
data\images\train\hk.00020\2023-03-30.png,1,hk.00020,2023-03-30,0.24999999999999986
data\images\train\hk.00020\2023-03-31.png,1,hk.00020,2023-03-31,0.18796992481203006
data\images\train\hk.00020\2023-04-03.png,0,hk.00020,2023-04-03,0.010380622837370174
data\images\train\hk.00020\2023-04-04.png,0,hk.00020,2023-04-04,-0.10122699386503056
data\images\train\hk.00020\2023-04-06.png,0,hk.00020,2023-04-06,-0.15615615615615616
data\images\train\hk.00020\2023-04-11.png,0,hk.00020,2023-04-11,-0.16060606060606056
data\images\train\hk.00020\2023-04-12.png,0,hk.00020,2023-04-12,-0.13607594936708864
data\images\train\hk.00020\2023-04-13.png,0,hk.00020,2023-04-13,-0.06506849315068491
data\images\train\hk.00020\2023-04-14.png,0,hk.00020,2023-04-14,-0.17406143344709904
data\images\train\hk.00020\2023-04-17.png,0,hk.00020,2023-04-17,-0.11743772241992885
data\images\train\hk.00020\2023-04-18.png,0,hk.00020,2023-04-18,-0.12635379061371843
data\images\train\hk.00020\2023-04-19.png,0,hk.00020,2023-04-19,-0.10622710622710624
data\images\train\hk.00020\2023-04-20.png,0,hk.00020,2023-04-20,-0.09157509157509157
data\images\train\hk.00020\2023-04-21.png,1,hk.00020,2023-04-21,0.07438016528925627
data\images\train\hk.00020\2023-04-24.png,1,hk.00020,2023-04-24,0.0362903225806451
data\images\train\hk.00020\2023-04-25.png,1,hk.00020,2023-04-25,0.06198347107438013
data\images\train\hk.00020\2023-04-26.png,1,hk.00020,2023-04-26,0.06557377049180334
data\images\train\hk.00020\2023-04-27.png,1,hk.00020,2023-04-27,0.044354838709677366
data\images\train\hk.00020\2023-04-28.png,0,hk.00020,2023-04-28,-0.06538461538461536
data\images\train\hk.00020\2023-05-02.png,0,hk.00020,2023-05-02,-0.11673151750972756
data\images\train\hk.00020\2023-05-03.png,0,hk.00020,2023-05-03,-0.1011673151750972
data\images\train\hk.00020\2023-05-04.png,0,hk.00020,2023-05-04,-0.12307692307692318
data\images\train\hk.00020\2023-05-05.png,0,hk.00020,2023-05-05,-0.11969111969111972
data\images\train\hk.00020\2023-05-08.png,0,hk.00020,2023-05-08,-0.07407407407407414
data\images\train\hk.00020\2023-05-09.png,0,hk.00020,2023-05-09,-0.022026431718061595
data\images\train\hk.00020\2023-05-10.png,0,hk.00020,2023-05-10,-0.060606060606060656
data\images\train\hk.00020\2023-05-11.png,0,hk.00020,2023-05-11,-0.01754385964912263
data\images\train\hk.00020\2023-05-12.png,0,hk.00020,2023-05-12,-0.030701754385964845
data\images\train\hk.00020\2023-05-15.png,0,hk.00020,2023-05-15,-0.008888888888888898
data\images\train\hk.00020\2023-05-16.png,0,hk.00020,2023-05-16,-0.013513513513513624
data\images\train\hk.00020\2023-05-17.png,0,hk.00020,2023-05-17,-0.04147465437788012
data\images\train\hk.00020\2023-05-18.png,0,hk.00020,2023-05-18,-0.06250000000000006
data\images\train\hk.00020\2023-05-19.png,0,hk.00020,2023-05-19,-0.02714932126696835
data\images\train\hk.00020\2023-05-22.png,0,hk.00020,2023-05-22,-0.01793721973094172
data\images\train\hk.00020\2023-05-23.png,0,hk.00020,2023-05-23,-0.04109589041095884
data\images\train\hk.00020\2023-05-24.png,0,hk.00020,2023-05-24,0.019230769230769246
data\images\train\hk.00020\2023-05-25.png,1,hk.00020,2023-05-25,0.04761904761904766
data\images\train\hk.00020\2023-05-29.png,0,hk.00020,2023-05-29,0.01395348837209314
data\images\train\hk.00020\2023-05-30.png,0,hk.00020,2023-05-30,-0.03196347031963463
data\images\train\hk.00020\2023-05-31.png,0,hk.00020,2023-05-31,0.019047619047619063
data\images\train\hk.00020\2023-06-01.png,0,hk.00020,2023-06-01,-0.004716981132075581
data\images\train\hk.00020\2023-06-02.png,0,hk.00020,2023-06-02,-0.009090909090909097
data\images\train\hk.00020\2023-06-05.png,0,hk.00020,2023-06-05,-0.0045871559633028575
data\images\train\hk.00020\2023-06-06.png,1,hk.00020,2023-06-06,0.09905660377358488
data\images\train\hk.00020\2023-06-07.png,1,hk.00020,2023-06-07,0.05607476635514003
data\images\train\hk.00020\2023-06-08.png,1,hk.00020,2023-06-08,0.08056872037914689
data\images\train\hk.00020\2023-06-09.png,1,hk.00020,2023-06-09,0.050458715596330216
data\images\train\hk.00020\2023-06-12.png,1,hk.00020,2023-06-12,0.05069124423963128
data\images\train\hk.00020\2023-06-13.png,0,hk.00020,2023-06-13,-0.03433476394849788
data\images\train\hk.00020\2023-06-14.png,0,hk.00020,2023-06-14,-0.06637168141592917
data\images\train\hk.00020\2023-06-15.png,0,hk.00020,2023-06-15,-0.07894736842105252
data\images\train\hk.00020\2023-06-16.png,0,hk.00020,2023-06-16,-0.06986899563318784
data\images\train\hk.00020\2023-06-19.png,0,hk.00020,2023-06-19,-0.0657894736842105
data\images\train\hk.00020\2023-06-20.png,0,hk.00020,2023-06-20,-0.04444444444444448
data\images\train\hk.00020\2023-06-21.png,0,hk.00020,2023-06-21,0.0
data\images\train\hk.00020\2023-06-23.png,0,hk.00020,2023-06-23,-0.014285714285714403
data\images\train\hk.00020\2023-06-26.png,1,hk.00020,2023-06-26,0.023474178403755996
data\images\train\hk.00020\2023-06-27.png,0,hk.00020,2023-06-27,-0.0657276995305164
data\images\train\hk.00020\2023-06-28.png,0,hk.00020,2023-06-28,-0.11627906976744186
data\images\train\hk.00020\2023-06-29.png,0,hk.00020,2023-06-29,-0.10426540284360189
data\images\train\hk.00020\2023-06-30.png,0,hk.00020,2023-06-30,-0.09661835748792258
data\images\train\hk.00020\2023-07-03.png,0,hk.00020,2023-07-03,-0.14220183486238533
data\images\train\hk.00020\2023-07-04.png,0,hk.00020,2023-07-04,-0.10050251256281405
data\images\train\hk.00020\2023-07-05.png,0,hk.00020,2023-07-05,-0.0578947368421052
data\images\train\hk.00020\2023-07-06.png,1,hk.00020,2023-07-06,0.021164021164021184
data\images\train\hk.00020\2023-07-07.png,1,hk.00020,2023-07-07,0.026737967914438405
data\images\train\hk.00020\2023-07-10.png,0,hk.00020,2023-07-10,-0.037433155080213935
data\images\train\hk.00020\2023-07-11.png,0,hk.00020,2023-07-11,0.0
data\images\train\hk.00020\2023-07-12.png,0,hk.00020,2023-07-12,-0.05586592178770954
data\images\train\hk.00020\2023-07-13.png,0,hk.00020,2023-07-13,-0.1088082901554404
data\images\train\hk.00020\2023-07-14.png,0,hk.00020,2023-07-14,-0.125
data\images\train\hk.00020\2023-07-18.png,0,hk.00020,2023-07-18,-0.01666666666666668
data\images\train\hk.00020\2023-07-19.png,0,hk.00020,2023-07-19,-0.016759776536312863
data\images\train\hk.00020\2023-07-20.png,1,hk.00020,2023-07-20,0.06508875739644976
data\images\train\hk.00020\2023-07-21.png,1,hk.00020,2023-07-21,0.058139534883720985
data\images\train\hk.00020\2023-07-24.png,1,hk.00020,2023-07-24,0.10119047619047629
data\images\train\hk.00020\2023-07-25.png,1,hk.00020,2023-07-25,0.028248587570621493
data\images\train\hk.00020\2023-07-26.png,0,hk.00020,2023-07-26,0.0
data\images\train\hk.00020\2023-07-27.png,0,hk.00020,2023-07-27,-0.02222222222222224
data\images\train\hk.00020\2023-07-28.png,0,hk.00020,2023-07-28,-0.032967032967032996
data\images\train\hk.00020\2023-07-31.png,0,hk.00020,2023-07-31,-0.08108108108108115
data\images\train\hk.00020\2023-08-01.png,0,hk.00020,2023-08-01,-0.07692307692307698
data\images\train\hk.00020\2023-08-02.png,0,hk.00020,2023-08-02,-0.03977272727272731
data\images\train\hk.00020\2023-08-03.png,0,hk.00020,2023-08-03,-0.06250000000000006
data\images\train\hk.00020\2023-08-04.png,0,hk.00020,2023-08-04,-0.09659090909090905
data\images\train\hk.00020\2023-08-07.png,0,hk.00020,2023-08-07,-0.05294117647058815
data\images\train\hk.00020\2023-08-08.png,0,hk.00020,2023-08-08,-0.06547619047619041
data\images\train\hk.00020\2023-08-09.png,0,hk.00020,2023-08-09,-0.10059171597633132
data\images\train\hk.00020\2023-08-10.png,0,hk.00020,2023-08-10,-0.06060606060606053
data\images\train\hk.00020\2023-08-11.png,0,hk.00020,2023-08-11,-0.050314465408805076
data\images\train\hk.00020\2023-08-14.png,0,hk.00020,2023-08-14,-0.07453416149068329
data\images\train\hk.00020\2023-08-15.png,0,hk.00020,2023-08-15,-0.03184713375796181
data\images\train\hk.00020\2023-08-16.png,0,hk.00020,2023-08-16,-0.013157894736842117
data\images\train\hk.00020\2023-08-17.png,0,hk.00020,2023-08-17,0.012903225806451623
data\images\train\hk.00020\2023-08-18.png,0,hk.00020,2023-08-18,0.013245033112582794
data\images\train\hk.00020\2023-08-21.png,0,hk.00020,2023-08-21,0.00671140939597316
data\images\train\hk.00020\2023-08-22.png,0,hk.00020,2023-08-22,0.013157894736842117
data\images\train\hk.00020\2023-08-23.png,0,hk.00020,2023-08-23,0.006666666666666672
data\images\train\hk.00020\2023-08-24.png,0,hk.00020,2023-08-24,-0.006369426751592362
data\images\train\hk.00020\2023-08-25.png,1,hk.00020,2023-08-25,0.09803921568627445
data\images\train\hk.00020\2023-08-28.png,1,hk.00020,2023-08-28,0.06666666666666672
data\images\train\hk.00020\2023-08-29.png,1,hk.00020,2023-08-29,0.03246753246753249
data\images\train\hk.00020\2023-08-30.png,0,hk.00020,2023-08-30,0.0
data\images\train\hk.00020\2023-08-31.png,0,hk.00020,2023-08-31,-0.006410256410256416
data\images\train\hk.00020\2023-09-04.png,0,hk.00020,2023-09-04,-0.10714285714285711
data\images\train\hk.00020\2023-09-05.png,0,hk.00020,2023-09-05,-0.07500000000000007
data\images\train\hk.00020\2023-09-06.png,0,hk.00020,2023-09-06,-0.06918238993710697
data\images\train\hk.00020\2023-09-07.png,0,hk.00020,2023-09-07,-0.013245033112582794
data\images\train\hk.00020\2023-09-11.png,0,hk.00020,2023-09-11,-0.05806451612903231
data\images\train\hk.00020\2023-09-12.png,0,hk.00020,2023-09-12,-0.040000000000000036
data\images\train\hk.00020\2023-09-13.png,0,hk.00020,2023-09-13,-0.04729729729729734
data\images\train\hk.00020\2023-09-14.png,0,hk.00020,2023-09-14,-0.06756756756756763
data\images\train\hk.00020\2023-09-15.png,0,hk.00020,2023-09-15,-0.02684563758389264
data\images\train\hk.00020\2023-09-18.png,0,hk.00020,2023-09-18,-0.02739726027397263
data\images\train\hk.00020\2023-09-19.png,0,hk.00020,2023-09-19,-0.013888888888888902
data\images\train\hk.00020\2023-09-20.png,0,hk.00020,2023-09-20,-0.014184397163120581
data\images\train\hk.00020\2023-09-21.png,0,hk.00020,2023-09-21,-0.007246376811594049
data\images\train\hk.00020\2023-09-22.png,0,hk.00020,2023-09-22,-0.013793103448275874
data\images\train\hk.00020\2023-09-25.png,0,hk.00020,2023-09-25,-0.03521126760563368
data\images\train\hk.00020\2023-09-26.png,0,hk.00020,2023-09-26,-0.07042253521126751
data\images\train\hk.00020\2023-09-27.png,0,hk.00020,2023-09-27,-0.03597122302158261
data\images\train\hk.00020\2023-09-28.png,1,hk.00020,2023-09-28,0.043795620437956075
data\images\train\hk.00020\2023-09-29.png,0,hk.00020,2023-09-29,-0.013986013986014
data\images\train\hk.00020\2023-10-03.png,1,hk.00020,2023-10-03,0.03649635036496337
data\images\train\hk.00020\2023-10-04.png,1,hk.00020,2023-10-04,0.11363636363636356
data\images\train\hk.00020\2023-10-05.png,1,hk.00020,2023-10-05,0.10447761194029843
data\images\train\hk.00020\2023-10-06.png,0,hk.00020,2023-10-06,0.006993006993007
data\images\train\hk.00020\2023-10-09.png,0,hk.00020,2023-10-09,0.014184397163120581
data\images\train\hk.00020\2023-10-10.png,0,hk.00020,2023-10-10,0.007042253521126767
